,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,CountTotalLOC,JavaFiles,Packages,framework,sample,watcher,watcher_repo,total_duplicated_lines,total_occurrences,mean_duplicated_lines,occurrences_mean
355954,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.0,7.228571428571429,0.5714285714285714,6.114285714285714,0.4,1.0,0.6571428571428571,0.6571428571428571,0.0,35.0,0.0285714285714285,0.2,0.0,0.0,0.0,2.657142857142857,0.8285714285714286,2.685714285714285,2.685714285714285,0.0571428571428571,0.2571428571428571,0.2571428571428571,2.1142857142857143,0.0,30.857142857142858,4.428571428571429,22.8,7.3428571428571425,12.657142857142857,3.742857142857143,0.0,0.0,0.0,9.085714285714284,14.114285714285714,6.6,7.514285714285714,0.0,0.0,0.0,0.0,0.0,1.6285714285714286,1.6285714285714286,1.7428571428571429,1.0571428571428572,0.0,1.6285714285714286,0.4285714285714285,0.0,13.571428571428571,9.82857142857143,0.368,3.914285714285714,3.857142857142857,4.0285714285714285,2.857142857142857,798.0,1080.0,27.0,9.0,googlearchive,googlearchive/android-PictureInPicture,zhangwenhaojf40,zhangwenhaojf40/GoogleSample,104.0,4.0,52.0,2.0
362205,1.3285714285714283,1.3,1.3571428571428572,1.0142857142857142,7.985714285714286,0.5857142857142857,6.685714285714286,0.6428571428571429,1.0714285714285714,0.8857142857142857,0.8857142857142857,0.1,70.0,0.1,0.2714285714285714,0.0,0.0,0.0,2.157142857142857,0.7285714285714285,2.257142857142857,2.357142857142857,0.0142857142857142,0.4428571428571428,0.1571428571428571,1.6428571428571428,0.0,33.98571428571429,5.057142857142857,25.557142857142857,6.857142857142857,16.571428571428573,3.585714285714286,0.0,0.0,0.0,11.557142857142855,16.7,7.014285714285714,9.685714285714283,0.0,0.0,0.0,0.0,0.0,1.8285714285714283,1.7857142857142858,1.8857142857142857,1.1714285714285717,0.0,2.0142857142857142,0.4714285714285714,0.0,13.8,11.67142857142857,0.1221428571428571,3.5142857142857142,3.4714285714285715,3.6714285714285713,2.5285714285714285,1789.0,2379.0,29.0,9.0,googlearchive,googlearchive/android-EmojiCompat,KobeBryant824,KobeBryant824/MaterialDesignWidget,91.0,6.0,30.333333333333332,2.0
362227,1.3775510204081634,1.3214285714285714,1.423469387755102,0.9897959183673468,8.668367346938776,0.4693877551020408,7.311224489795919,0.7346938775510204,1.096938775510204,0.9744897959183674,0.9744897959183674,0.0561224489795918,200.0,0.3010204081632653,0.4081632653061224,0.0,0.0,0.0,3.260204081632653,1.8316326530612248,3.561224489795918,3.892857142857143,0.0357142857142857,0.423469387755102,0.5255102040816326,2.576530612244898,0.0,52.30612244897959,6.306122448979592,38.27040816326531,10.78061224489796,24.566326530612244,7.897959183673469,0.0,0.0,0.0,19.612244897959183,26.877551020408163,10.744897959183673,16.132653061224488,0.0,0.0,0.0,0.0,0.0,2.377551020408163,2.163265306122449,2.520408163265306,1.3214285714285714,0.0,1.7908163265306123,0.6071428571428571,0.0,18.270408163265305,14.13265306122449,0.2346428571428571,5.98469387755102,5.739795918367347,6.183673469387755,4.112244897959184,7501.0,10252.0,115.0,43.0,googlearchive,googlearchive/android-EmojiCompat,zetingzhu,zetingzhu/AppFrame3,135.0,6.0,45.0,2.0
362280,1.4285714285714286,1.4285714285714286,1.5714285714285714,1.0,12.714285714285714,0.8571428571428571,10.714285714285714,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.2857142857142858,0.0,9.0,0.2857142857142857,2.571428571428572,0.0,0.0,0.0,4.285714285714286,0.4285714285714285,4.571428571428571,4.571428571428571,0.1428571428571428,0.2857142857142857,0.1428571428571428,4.0,0.0,58.71428571428572,7.714285714285714,45.285714285714285,17.0,26.285714285714285,5.714285714285714,0.0,0.0,0.0,17.571428571428573,26.571428571428573,13.285714285714286,13.285714285714286,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,2.7142857142857144,3.142857142857143,1.2857142857142858,0.0,1.8571428571428568,1.0,0.0,30.428571428571427,18.571428571428573,0.1357142857142857,7.428571428571429,7.428571428571429,9.0,4.857142857142857,317.0,411.0,6.0,6.0,googlearchive,googlearchive/android-EmojiCompat,lsjwzh,lsjwzh/DownloadableFontsProvider,92.0,6.0,30.666666666666668,2.0
362712,1.3333333333333333,1.3333333333333333,1.375,1.0,10.041666666666666,1.0416666666666667,7.541666666666667,1.3333333333333333,1.0833333333333333,1.125,1.125,0.0,26.0,0.5833333333333334,0.9583333333333334,0.0,0.0,0.0,2.5,1.8333333333333333,3.083333333333333,3.083333333333333,0.0416666666666666,0.7916666666666666,0.0416666666666666,2.208333333333333,0.0,44.54166666666666,7.166666666666667,31.291666666666668,8.958333333333334,19.70833333333333,6.791666666666667,0.0,0.0,0.0,16.791666666666668,23.20833333333333,10.0,13.208333333333334,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0416666666666665,1.0,0.0,1.5833333333333333,0.6666666666666666,0.0,15.541666666666666,11.125,0.29375,4.791666666666667,4.791666666666667,4.916666666666667,3.083333333333333,751.0,1069.0,15.0,4.0,googlearchive,googlearchive/android-EmojiCompat,clwater,clwater/EmojiKeyboard,42.0,2.0,42.0,2.0
370485,1.12,1.08,1.16,1.0,5.6,0.24,4.44,0.76,1.16,0.84,0.84,0.08,28.0,0.76,0.44,0.0,0.0,0.0,3.56,0.76,4.32,4.8,0.04,0.36,0.44,3.48,0.0,47.08,6.56,29.84,9.4,16.2,10.76,0.0,0.0,0.0,12.68,19.92,9.48,10.44,0.0,0.0,0.0,0.0,0.0,2.32,2.12,2.4,1.24,0.0,1.68,0.52,0.0,18.68,14.44,0.3676,6.0,5.8,6.16,4.64,746.0,1177.0,18.0,14.0,googlearchive,googlearchive/android-ElevationDrag,morristech,morristech/ModuleLoader,438.0,8.0,109.5,2.0
370674,1.0303030303030305,1.0,1.0303030303030305,0.9090909090909092,5.212121212121212,0.2121212121212121,4.121212121212121,0.696969696969697,1.181818181818182,1.2424242424242424,1.2424242424242424,0.0303030303030303,37.0,0.5757575757575758,0.5757575757575758,0.0,0.0,0.0,5.2727272727272725,2.121212121212121,5.848484848484849,5.9393939393939394,0.0,0.2727272727272727,0.1515151515151515,5.424242424242424,0.0,53.66666666666666,8.727272727272727,34.878787878787875,11.848484848484848,16.939393939393938,10.666666666666666,0.0,0.0,0.0,13.727272727272728,22.03030303030303,11.181818181818182,10.848484848484848,0.0,0.0,0.0,0.0,0.0,1.6363636363636365,1.4545454545454546,1.6363636363636365,0.9696969696969696,0.0,1.606060606060606,0.3333333333333333,0.0,33.72727272727273,30.363636363636363,0.3318181818181818,6.9393939393939394,6.757575757575758,7.03030303030303,5.909090909090909,1151.0,1771.0,24.0,12.0,googlearchive,googlearchive/android-ElevationDrag,baoyongzhang,baoyongzhang/BeanPaste,445.0,8.0,111.25,2.0
370783,0.3743842364532019,0.3497536945812808,0.3990147783251231,0.2167487684729064,2.2660098522167487,0.064039408866995,1.5960591133004929,0.5172413793103449,1.0492610837438423,0.6600985221674877,0.6600985221674877,0.0246305418719211,206.0,0.2857142857142857,28.778325123152708,0.0,0.0,0.0,1.0591133004926108,0.458128078817734,1.3448275862068966,1.832512315270936,0.0049261083743842,0.2118226600985221,0.167487684729064,0.9605911330049262,0.0,242.7093596059113,2.8916256157635467,79.05418719211822,65.33004926108374,68.1576354679803,161.82266009852216,0.0,0.0,0.0,63.1871921182266,68.43349753694581,62.18226600985221,6.251231527093596,0.0,0.0,0.0,0.0,0.0,0.7980295566502463,0.7487684729064039,0.8866995073891626,0.2758620689655172,0.0,1.1527093596059113,0.2906403940886699,0.0,7.320197044334975,6.246305418719212,0.310295566502463,2.8029556650246303,2.748768472906404,3.0492610837438425,1.4827586206896552,16048.0,49270.0,37.0,28.0,googlearchive,googlearchive/android-ElevationDrag,xiaomaguoguo,xiaomaguoguo/android-DisplayingBitmaps,445.0,8.0,111.25,2.0
370787,1.4,1.32,1.44,1.0,11.24,1.08,9.2,0.84,1.12,0.92,0.92,0.0,27.0,0.72,0.76,0.0,0.0,0.0,2.32,1.28,3.04,3.04,0.0,0.12,0.12,2.8,0.0,45.8,6.84,27.44,7.24,17.64,11.52,0.0,0.0,0.0,13.64,19.2,8.0,11.2,0.0,0.0,0.0,0.0,0.0,2.04,1.76,2.08,1.08,0.0,1.8,0.48,0.0,18.0,13.88,0.3819999999999999,4.56,4.2,4.6,3.12,686.0,1145.0,13.0,11.0,googlearchive,googlearchive/android-ElevationDrag,xiaomaguoguo,xiaomaguoguo/CustomRecycleview,445.0,8.0,111.25,2.0
370902,1.3529411764705883,1.2941176470588236,1.411764705882353,1.1176470588235294,8.764705882352942,0.4705882352941176,5.529411764705882,2.4705882352941178,1.3529411764705883,1.588235294117647,1.588235294117647,0.0588235294117647,19.0,1.1764705882352942,1.2352941176470589,0.0,0.0,0.0,4.117647058823529,1.7647058823529411,5.294117647058823,5.470588235294118,0.4705882352941176,0.2941176470588235,0.4117647058823529,4.117647058823529,0.0,82.23529411764706,12.764705882352942,44.47058823529412,16.470588235294116,23.647058823529413,25.0,0.0,0.0,0.0,21.058823529411764,30.94117647058824,14.411764705882351,16.529411764705884,0.0,0.0,0.0,0.0,0.0,2.7058823529411766,2.411764705882353,3.0,1.1176470588235294,0.0,1.7058823529411764,0.8823529411764706,0.0,34.8235294117647,28.058823529411764,0.5258823529411765,7.764705882352941,7.470588235294118,8.176470588235293,5.411764705882353,756.0,1398.0,12.0,9.0,googlearchive,googlearchive/android-ElevationDrag,subinkrishna,subinkrishna/SlidingTabsBasicSample,499.0,10.0,99.8,2.0
371140,1.7627118644067796,1.694915254237288,1.88135593220339,1.0,14.627118644067796,2.169491525423729,10.796610169491526,1.4915254237288136,1.0847457627118644,1.6779661016949152,1.6779661016949152,0.0338983050847457,61.0,0.3559322033898305,0.6949152542372882,0.0,0.0,0.0,4.0,1.8135593220338984,4.3559322033898304,4.52542372881356,0.0169491525423728,0.3898305084745763,0.4067796610169492,3.542372881355932,0.0,100.42372881355932,16.203389830508474,62.40677966101695,13.76271186440678,45.15254237288136,22.084745762711865,0.0,0.0,0.0,33.355932203389834,45.35593220338984,15.033898305084746,30.322033898305083,0.0,0.0,0.0,0.0,0.0,3.1864406779661016,3.1186440677966103,3.457627118644068,1.152542372881356,0.0,1.8135593220338984,1.0508474576271187,0.0,20.45762711864407,18.76271186440678,0.2372881355932203,8.474576271186441,8.40677966101695,9.0,4.610169491525424,3682.0,5925.0,20.0,4.0,googlearchive,googlearchive/android-ElevationDrag,tslxt,tslxt/Time-Card,112.0,2.0,112.0,2.0
371324,1.12,1.08,1.16,1.0,5.6,0.24,4.44,0.76,1.16,0.84,0.84,0.08,28.0,0.76,0.44,0.0,0.0,0.0,3.56,0.76,4.32,4.8,0.04,0.36,0.44,3.48,0.0,47.08,6.56,29.84,9.4,16.2,10.76,0.0,0.0,0.0,12.68,19.92,9.48,10.44,0.0,0.0,0.0,0.0,0.0,2.32,2.12,2.4,1.24,0.0,1.68,0.52,0.0,18.68,14.44,0.3676,6.0,5.8,6.16,4.64,746.0,1177.0,18.0,14.0,googlearchive,googlearchive/android-ActivityInstrumentation,morristech,morristech/ModuleLoader,438.0,8.0,109.5,2.0
371800,1.12,1.08,1.16,1.0,5.6,0.24,4.44,0.76,1.16,0.84,0.84,0.08,28.0,0.76,0.44,0.0,0.0,0.0,3.56,0.76,4.32,4.8,0.04,0.36,0.44,3.48,0.0,47.08,6.56,29.84,9.4,16.2,10.76,0.0,0.0,0.0,12.68,19.92,9.48,10.44,0.0,0.0,0.0,0.0,0.0,2.32,2.12,2.4,1.24,0.0,1.68,0.52,0.0,18.68,14.44,0.3676,6.0,5.8,6.16,4.64,746.0,1177.0,18.0,14.0,googlearchive,googlearchive/android-CardEmulation,morristech,morristech/ModuleLoader,438.0,8.0,109.5,2.0
371939,1.2666666666666666,1.2,1.2666666666666666,1.0,7.133333333333334,0.4,5.066666666666666,1.4,1.3333333333333333,1.0666666666666669,1.0666666666666669,0.0,16.0,1.6,1.4,0.0,0.0,0.0,2.6666666666666665,0.3333333333333333,4.266666666666667,4.266666666666667,0.0,0.0666666666666666,0.0666666666666666,4.133333333333334,0.0,55.0,7.4,30.8,11.333333333333334,17.2,17.133333333333333,0.0,0.0,0.0,13.466666666666669,21.133333333333333,10.466666666666669,10.666666666666666,0.0,0.0,0.0,0.0,0.0,2.466666666666667,2.1333333333333333,2.466666666666667,1.0,0.0,1.6,0.5333333333333333,0.0,14.266666666666667,7.866666666666666,0.4586666666666666,6.333333333333333,6.0,6.333333333333333,4.266666666666667,462.0,825.0,12.0,4.0,googlearchive,googlearchive/android-CardEmulation,marti4ka,marti4ka/glowing-umbrella,519.0,14.0,74.14285714285714,2.0
372236,2.1746031746031744,2.1587301587301586,2.333333333333333,1.3650793650793651,14.936507936507937,1.1587301587301588,12.571428571428571,1.0158730158730158,1.0634920634920637,1.7142857142857142,1.7142857142857142,0.0,65.0,0.6507936507936508,0.7301587301587301,0.0,0.0,0.0,2.2857142857142856,1.4126984126984128,2.9365079365079363,2.9365079365079363,0.0634920634920634,0.6190476190476191,0.3492063492063492,1.9047619047619049,0.0,84.14285714285714,9.698412698412698,64.0,12.22222222222222,48.85714285714285,11.126984126984128,0.0,0.0,0.0,35.76190476190476,46.6031746031746,13.61904761904762,32.98412698412698,0.0,0.0,0.0,0.0,0.0,4.412698412698413,4.349206349206349,4.873015873015873,2.571428571428572,0.0,1.8253968253968251,1.3968253968253967,0.0,12.65079365079365,11.158730158730158,0.1085714285714285,8.317460317460318,8.206349206349206,8.952380952380953,4.9523809523809526,4032.0,5301.0,22.0,5.0,googlearchive,googlearchive/android-CardEmulation,alcarl,alcarl/nfcproxy,252.0,4.0,126.0,2.0
372363,1.269901440485216,1.2062168309325247,1.3142532221379832,0.9086429112964368,9.025777103866565,0.6709628506444276,6.709628506444276,1.4643669446550418,1.1717210007581502,1.239196360879454,1.239196360879454,0.0489006823351023,2742.0,0.3749052312357847,0.768385140257771,0.0,0.0,0.0,2.929871114480667,1.2839272175890826,3.304776345716452,3.585291887793783,0.1061410159211523,0.3802122820318423,0.3874147081122062,2.431008339651251,0.0,62.847611827141776,8.551554207733131,41.040940106141015,12.91015921152388,25.958301743745263,13.592115238817286,0.0,0.0,0.0,19.78241091736164,27.8434420015163,11.356330553449585,16.487111448066717,0.0,0.0,0.0,0.0,0.0,2.230098559514784,2.0405610310841547,2.3487490523123578,1.0928733889310085,0.0,1.7585291887793784,0.6557998483699773,0.0,18.11182714177407,15.185746777862017,0.2671758908263836,5.75018953752843,5.50909780136467,5.993555724033358,3.598180439727066,108266.0,165792.0,1475.0,228.0,googlearchive,googlearchive/android-CardEmulation,dmitrykolesnikovich,dmitrykolesnikovich/android-samples,874.0,168.0,87.4,16.8
372619,1.2820512820512822,1.2564102564102564,1.3333333333333333,1.0256410256410255,9.743589743589745,0.5641025641025641,8.333333333333334,0.6410256410256411,1.0,1.358974358974359,1.358974358974359,0.1794871794871795,39.0,0.1794871794871795,0.1794871794871795,0.0,0.0,0.0,2.2564102564102564,1.2564102564102564,2.435897435897436,3.1794871794871797,0.0,0.2564102564102564,0.5128205128205128,1.6666666666666667,0.0,44.38461538461539,6.82051282051282,32.94871794871795,12.692307692307692,20.846153846153847,4.615384615384615,0.0,0.0,0.0,13.948717948717947,19.666666666666668,8.58974358974359,11.076923076923077,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,1.6666666666666667,1.8461538461538465,1.1538461538461535,0.0,2.102564102564102,0.5641025641025641,0.0,18.102564102564106,18.102564102564106,0.1923076923076923,3.435897435897436,3.282051282051282,3.5128205128205128,2.5641025641025643,1285.0,1731.0,16.0,6.0,googlearchive,googlearchive/android-SwipeRefreshLayoutBasic,qishi604,qishi604/SupportDesignDemo,132.0,2.0,132.0,2.0
372653,1.5924092409240924,1.5495049504950495,1.6996699669966997,1.0396039603960396,9.105610561056103,0.3811881188118812,7.318481848184819,1.1617161716171618,1.2145214521452146,2.033003300330033,2.033003300330033,0.2211221122112211,697.0,0.9042904290429042,1.0,0.0,0.0,0.0,5.938943894389439,2.594059405940594,6.843234323432343,9.726072607260726,0.2706270627062706,0.8135313531353136,0.3910891089108911,5.367986798679868,0.0,97.94224422442244,13.287128712871286,66.45874587458746,20.112211221122116,38.947194719471945,18.871287128712872,0.0,0.0,0.0,30.965346534653467,45.995049504950494,18.584158415841586,27.41089108910891,0.0,0.0,0.0,0.0,0.0,3.3465346534653464,3.1716171617161715,3.71947194719472,1.6996699669966997,0.0,1.726072607260726,1.174917491749175,0.0,28.831683168316832,24.95709570957096,0.2408745874587458,12.488448844884488,12.188118811881187,13.409240924092408,7.772277227722772,40274.0,59353.0,396.0,104.0,googlearchive,googlearchive/android-SwipeRefreshLayoutBasic,cnlinrong,cnlinrong/fast-dev-platform-android,104.0,2.0,104.0,2.0
372728,1.0545454545454545,1.0545454545454545,1.0909090909090908,0.9818181818181818,7.109090909090909,1.0,5.6,0.3090909090909091,1.0727272727272728,1.2545454545454546,1.2545454545454546,0.2363636363636363,57.0,0.2363636363636363,0.2727272727272727,0.0,0.0,0.0,3.0545454545454547,1.690909090909091,3.290909090909091,4.618181818181818,0.1454545454545454,0.3090909090909091,0.3818181818181818,2.4545454545454546,0.0,45.4,10.236363636363636,30.29090909090909,9.89090909090909,17.4,5.345454545454546,0.0,0.0,0.0,14.50909090909091,20.78181818181818,9.472727272727273,11.309090909090909,0.0,0.0,0.0,0.0,0.0,1.8363636363636364,1.8363636363636364,1.9272727272727272,1.0727272727272728,0.0,2.018181818181818,0.6,0.0,25.654545454545456,21.818181818181817,0.154,4.563636363636364,4.563636363636364,4.745454545454545,3.4,1666.0,2497.0,33.0,12.0,googlearchive,googlearchive/android-SwipeRefreshLayoutBasic,pranavlathigara,pranavlathigara/ACN-Android-Framework,215.0,4.0,107.5,2.0
373446,1.0,1.0,1.0,1.0,4.222222222222222,0.0,3.7777777777777777,0.2222222222222222,1.0,0.4444444444444444,0.4444444444444444,0.2222222222222222,9.0,0.0,0.0,0.0,0.0,0.0,6.222222222222222,1.2222222222222223,6.222222222222222,8.666666666666666,0.2222222222222222,1.0,1.3333333333333333,3.6666666666666665,0.0,47.0,8.555555555555555,36.888888888888886,13.555555555555555,16.77777777777778,1.7777777777777777,0.0,0.0,0.0,14.88888888888889,23.55555555555556,9.88888888888889,13.666666666666666,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,1.5555555555555556,1.6666666666666667,1.2222222222222223,0.0,2.0,0.3333333333333333,0.0,30.11111111111111,16.444444444444443,0.2077777777777777,7.666666666666667,7.666666666666667,8.0,6.444444444444445,332.0,423.0,8.0,7.0,googlearchive,googlearchive/android-credentials,tasomaniac,tasomaniac/IntegrationPreference,91.0,2.0,91.0,2.0
373505,1.4444444444444444,1.4444444444444444,1.4444444444444444,1.0555555555555556,13.38888888888889,0.6666666666666666,9.0,3.6666666666666665,1.4444444444444444,1.2222222222222223,1.2222222222222223,0.0,18.0,0.0,1.5,0.0,0.0,0.0,3.9444444444444446,1.0,3.9444444444444446,3.9444444444444446,0.0,1.1666666666666667,1.1666666666666667,1.6111111111111112,0.0,78.33333333333333,9.72222222222222,49.11111111111112,12.88888888888889,32.72222222222222,19.61111111111111,0.0,0.0,0.0,22.61111111111111,31.61111111111111,11.22222222222222,20.38888888888889,0.0,0.0,0.0,0.0,0.0,2.5,2.388888888888889,2.555555555555556,1.2777777777777777,0.0,1.8333333333333333,1.0,0.0,16.88888888888889,16.11111111111111,0.5616666666666666,7.333333333333333,7.111111111111111,7.555555555555555,4.333333333333333,884.0,1410.0,10.0,2.0,googlearchive,googlearchive/android-credentials,niravshah,niravshah/takeout-ninja,69.0,4.0,34.5,2.0
373572,1.5694444444444444,1.5416666666666667,1.75,1.0416666666666667,10.48611111111111,1.0,8.48611111111111,0.5972222222222222,1.1527777777777777,2.5972222222222223,2.5972222222222223,0.0833333333333333,80.0,1.805555555555556,1.5694444444444444,0.0,0.0,0.0,4.166666666666667,1.4583333333333333,5.972222222222222,6.222222222222222,0.0277777777777777,1.4583333333333333,0.4722222222222222,4.013888888888889,0.0,106.05555555555556,21.20833333333333,74.73611111111111,21.944444444444443,49.638888888888886,10.625,0.0,0.0,0.0,37.22222222222222,52.68055555555556,20.98611111111111,31.694444444444443,0.0,0.0,0.0,0.0,0.0,3.4722222222222223,3.2222222222222223,3.8472222222222223,1.6111111111111112,0.0,1.5833333333333333,1.4166666666666667,0.0,32.041666666666664,27.61111111111111,0.1490277777777778,13.13888888888889,12.583333333333334,14.305555555555555,7.694444444444445,5381.0,7636.0,58.0,11.0,googlearchive,googlearchive/android-credentials,plusCubed,plusCubed/matlog,92.0,4.0,46.0,2.0
373793,1.2359154929577465,1.1866197183098592,1.25,0.9859154929577464,9.626760563380282,1.0633802816901408,7.496478873239437,0.9507042253521126,1.0387323943661972,0.7183098591549296,0.7183098591549296,0.0140845070422535,290.0,0.102112676056338,0.2323943661971831,0.0,0.0,0.0,2.176056338028169,0.7746478873239436,2.278169014084507,2.408450704225352,0.1408450704225352,0.25,0.2218309859154929,1.6654929577464788,0.0,33.40845070422535,5.042253521126761,24.088028169014084,8.03169014084507,14.232394366197184,4.422535211267606,0.0,0.0,0.0,10.890845070422536,15.492957746478874,6.936619718309859,8.556338028169014,0.0,0.0,0.0,0.0,0.0,1.5985915492957747,1.4964788732394363,1.6232394366197185,1.0246478873239435,0.0,1.704225352112676,0.3873239436619718,0.0,12.380281690140846,11.19718309859155,0.3183450704225352,3.1619718309859155,3.056338028169014,3.2007042253521125,2.316901408450704,6841.0,9488.0,173.0,120.0,googlearchive,googlearchive/android-credentials,pranavlathigara,pranavlathigara/Android-3,66.0,2.0,66.0,2.0
374083,1.380952380952381,1.380952380952381,1.380952380952381,0.9523809523809524,11.0,1.761904761904762,7.857142857142857,1.2857142857142858,1.0476190476190477,1.0476190476190477,1.0476190476190477,0.0476190476190476,21.0,0.1428571428571428,0.238095238095238,0.0,0.0,0.0,3.380952380952381,1.5714285714285714,3.523809523809524,4.285714285714286,0.0,0.3333333333333333,0.6190476190476191,2.571428571428572,0.0,56.19047619047619,10.857142857142858,38.04761904761905,11.857142857142858,22.80952380952381,7.333333333333333,0.0,0.0,0.0,17.714285714285715,25.61904761904762,10.476190476190476,15.142857142857142,0.0,0.0,0.0,0.0,0.0,2.1904761904761907,2.1904761904761907,2.2857142857142856,1.0952380952380951,0.0,1.9047619047619049,0.7142857142857143,0.0,21.23809523809524,16.095238095238095,0.2252380952380952,5.619047619047619,5.619047619047619,5.809523809523809,3.6666666666666665,799.0,1180.0,10.0,6.0,googlearchive,googlearchive/android-credentials,morristech,morristech/Android-OCR,91.0,2.0,91.0,2.0
